Alignment ID,Average Rt(min),Quant mass,Metabolite name,KEGG,Total score,HMDB,Super Class,Class,Sub Class,C115_N,C24_N,D36_N,F20_N,F44_N,G30_N,X117_N,H11_N,H17_N,H35_N,H4_N,R114_N,H46_N,J32_N,J38_N,L28_N,L3_N,L50_N,L6_N,L9_N,L113_N,L112_N,P1_N,P21_N,R25_N,R29_N,R51_N,S15_N,S2_N,W116_N,W14_N,W18_N,W33_N,W37_N,W5_N,X13_N,X22_N,X34_N,X49_N,Y10_N,Y12_N,Y19_N,Y27_N,Y48_N,Y7_N,Y8_N,Z16_N,Z23_N,Z26_N,Z43_N,A41_T,C24_T,C115_T,W116_T,C99_T,D36_T,D65_T,F20_T,F44_T,F69_T,W105_T,J111_T,G30_T,X117_T,G80_T,H11_T,H17_T,H35_T,H4_T,R114_T,H46_T,H63_T,H78_T,H85_T,H91_T,J32_T,J38_T,L28_T,L3_T,L50_T,L52_T,Z58_T,L6_T,L68_T,Y102_T,L75_T,L9_T,L90_T,L95_T,L97_T,L60_T,M72_T,N39_T,O31_T,P1_T,P21_T,P88_T,Q93_T,R25_T,R29_T,R51_T,L64_T,R82_T,S15_T,S2_T,W59_T,J106_T,S86_T,S92_T,T42_T,T45_T,W14_T,W18_T,W33_T,W37_T,W5_T,Y57_T,L61_T,W66_T,L103_T,W73_T,X13_T,X22_T,X34_T,X49_T,L113_T,X94_T,X98_T,Y10_T,Y12_T,Y19_T,Y27_T,Y48_T,L112_T,W101_T,Y7_T,Y8_T,Y89_T,Z16_T,Z23_T,Z26_T,Z43_T,W62_T,M104_T,Z76_T,Z81_T,W108_T,Z84_T,Z87_T,Z96_T
132,7.679,73,Glycolic acid,C03547,95.3,HMDB0000115,Organic acids and derivatives,Hydroxy acids and derivatives,Alpha hydroxy acids and derivatives,2.48296537,3.896189239,2.55439745,2.154465024,3.637996745,1.358865271,1.606734761,1.92054833,1.900770443,1.723658012,2.105310474,2.727097808,2.69900504,2.396884746,2.317798997,2.468847648,1.985972733,2.877467291,1.650079749,3.123456641,1.748131133,2.145847572,2.926179242,2.04276474,2.222002684,1.962448626,1.984352126,1.091835188,3.002844329,1.841152141,2.3030803,3.377269794,1.483465086,2.882221694,2.298454457,3.880550769,2.845366456,2.997119194,3.036327728,2.950404871,2.834381033,3.384598168,3.63064363,3.08113199,1.928859476,2.500544298,1.601046725,1.81794876,2.368962517,2.213504492,1.966930566,3.186549374,2.648176473,2.485961022,3.369958086,3.131357453,3.484965324,2.49065865,1.615953639,1.95620511,4.944963032,1.68036757,3.188176717,2.182353092,1.783924864,2.332533409,2.365368572,3.466911175,2.852158126,2.456837494,0.990010095,2.583108246,1.173096974,1.151997245,2.828950977,3.061320467,2.03155445,2.238308464,3.624406734,2.12419478,0.290314699,3.254725885,3.207049665,1.559243751,3.352670346,2.928716169,2.33224928,2.845005464,3.784177101,3.757832162,1.907302203,2.225440076,0.398749158,2.260828055,2.380438243,2.082054249,2.334204338,2.409228514,2.226436195,2.663971698,4.336728349,2.011365882,2.085932723,2.10234429,3.314069889,2.51183463,3.539510184,2.657533809,3.111292498,2.680247894,2.22042826,3.053039089,3.221124154,1.747312244,2.259835863,2.373940218,2.82853447,1.778151766,1.604353563,1.53777826,2.422022696,1.461314998,2.585146159,2.036039387,3.060921349,2.215947252,3.506789056,1.737863582,2.343674382,3.132087092,2.150662349,2.629684139,2.269728277,2.23419342,3.209442877,1.189431431,1.497775417,4.198950846,2.703949863,2.902224378,3.410062918,2.54124775,3.359947915,2.342754634,1.869511186,2.899100892,2.888012148,5.72943374,3.128077084,3.633374828
137,7.746,127,2-ketoisovaleric acid,C00141,81.9,HMDB0000019,Organic acids and derivatives,Keto acids and derivatives,Short-chain keto acids and derivatives,0.257916583,0.281642164,0.244062645,0.303286665,0.261614907,0.194851201,0.235828136,0.272686148,0.293434192,0.209658793,0.253805997,0.276481074,0.240697263,0.242330208,0.151024744,0.239139829,0.228811808,0.259626882,0.16201308,0.216446345,0.213882166,0.198186563,0.253984403,0.272677565,0.240833939,0.223771312,0.248621252,0.132886961,0.30874023,0.292289539,0.275722803,0.274549726,0.245921924,0.225184931,0.274733866,0.273950775,0.38797581,0.349097983,0.267223272,0.25278595,0.202629311,0.154949393,0.213126387,0.202972834,0.221460305,0.25324499,0.275611979,0.290560972,0.249159911,0.254625496,0.228401146,0.395011171,0.388098424,0.338326899,0.442781773,0.316618443,0.396493035,0.278888526,0.207241469,0.219443795,0.607528479,0.239503833,0.289528803,0.352275894,0.199399351,0.236113903,0.340766486,0.457615019,0.46600073,0.417165393,0.261462075,0.415464875,0.183614923,0.22421437,0.268111819,0.337798068,0.313946262,0.271080665,0.235019284,0.299847261,0.016685775,0.358733509,0.407340519,0.218788244,0.318400805,0.432166104,0.315030234,0.359732587,0.273986943,0.001579717,0.252865346,0.166620697,0.002132015,0.307341679,0.280201493,0.267000375,0.275841391,0.239698112,0.261905173,0.336599677,0.35449859,0.385647931,0.230085748,0.266789457,0.396038477,0.370909974,0.375536756,0.262618558,0.263394845,0.280703492,0.318311907,0.388095768,0.424513258,0.282790797,0.31274137,0.343508496,0.290107136,0.288638093,0.23004459,0.237760826,0.287335567,0.249906864,0.451779205,0.335603101,0.310049013,0.298370154,0.359053092,0.162570679,0.309843819,0.188557289,0.267534193,0.356525501,0.35175388,0.256220634,0.332563816,0.30640119,0.229282149,0.424700078,0.515423209,0.38556439,0.317743373,0.339629736,0.454273208,0.383591916,0.24204465,0.29273793,0.324033726,0.303937235,0.359802675,0.424461755
140,7.782,73,Penicillamine,C07418,69.1,HMDB0014997,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",0.42141103,0.367806858,0.30892709,1.753487127,1.214665652,1.585975968,0.301549073,1.81151209,2.924003412,1.109563541,0.623866623,0.607511606,0.927060736,0.91956875,1.043334972,2.709524957,0.884434049,0.484405807,0.369487273,0.174521602,0.806108687,0.809456094,1.41024685,1.051743693,1.080413683,0.670100136,0.821826459,0.482896973,0.807994893,1.364104521,0.335696576,0.797743804,0.631805646,1.686790276,0.771060012,1.920306966,1.685982194,1.321282171,0.901710075,1.124155992,0.524389415,0.708083419,1.103915665,0.13717794,1.266425695,0.315938754,1.515933192,1.297724024,0.995356979,0.95654869,1.032071148,4.159617425,3.437486211,1.33723273,2.426585996,1.754595178,1.666882215,2.573585326,1.764574279,0.738055666,6.560427736,1.511128256,1.575261991,5.932226154,0.467755018,0.616511209,1.797697806,4.095260642,3.412449956,5.62891705,2.140308173,4.63585695,3.444947726,1.538214635,2.562100475,2.693318659,1.811030194,4.373845752,2.832559014,3.113118583,4.10644195,3.704824622,3.548611765,2.149562717,1.475967613,3.824441456,2.635317821,3.544517208,0.135076795,6.786520775,3.010947576,1.1246115,0.485932935,3.689935631,1.390454289,0.517689196,3.821382796,2.269523884,0.868504404,1.759713756,4.038913231,5.540477622,0.479965312,2.49874562,2.711324109,5.172254393,2.943127044,3.569037953,2.34496557,0.572708062,4.333172104,3.474072214,2.667171819,3.105179493,4.065844162,4.584670719,3.515882579,3.339685346,2.912254328,1.023201613,1.27363632,10.42452131,4.413895925,1.371615013,2.437283679,2.173417507,1.881544538,0.275683758,3.963007773,5.913774311,1.935553984,3.007408679,4.349672753,3.179441667,2.257458988,2.739612006,1.31603616,6.075953953,12.51732283,3.901516128,2.267430574,2.978455846,4.11078095,6.343757309,1.520002596,3.320364592,1.457872945,3.364680384,3.098985071,5.436562346
141,7.784,73,2-butyl-1-octanol,NA,77.1,HMDB0041288,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,0.349580144,0.355667646,0.30892709,1.375616035,1.33793411,1.317364696,0.301549073,0.372229423,1.082155908,0.662652873,0.606176657,0.377959289,0.66105666,0.815100678,0.874702258,2.709524957,0.884434049,0.484405807,0.238963155,0.127988196,0.396709445,0.495286155,1.41024685,1.006323039,0.508649153,0.670100136,0.312492934,0.597817428,1.0054778,0.720052733,0.316733657,0.850387598,0.471138217,0.331066829,0.656467147,0.615679814,1.746133843,0.669643036,0.924217797,0.526109433,0.524389415,0.426568026,0.241461287,0.099741988,1.10950802,0.315938754,1.515933192,1.297724024,0.873532513,0.711382912,1.032071148,3.781707211,2.825928379,1.387781907,2.421178141,1.618430062,2.054978608,1.367243265,0.457792021,0.737103633,2.733232386,1.182883523,1.091488581,3.185080355,0.277448758,0.652563261,1.797697806,3.976491481,2.560660592,6.247183318,2.094474877,4.63585695,3.394999022,1.390191221,2.562100475,2.687067014,0.123387103,1.151418019,2.832559014,2.962571316,3.224291376,3.598304994,3.987813857,1.360543688,0.467278103,3.534438893,2.419543354,2.916310375,0.031812603,3.678335561,2.770907371,0.633952806,0.485932935,3.373049186,0.820115442,0.350889613,2.558217524,2.302437021,0.868504404,1.84913446,3.655939702,4.35737055,0.461178426,2.318371176,2.711324109,4.949851136,2.823025066,3.112583712,0.295740526,0.489968974,3.56554041,3.308882718,2.085888729,2.591934573,2.820526972,2.648131679,3.51203466,3.592259525,2.938794533,0.687777585,0.697987959,4.151150334,3.623420078,0.85394352,2.437283679,1.884962579,2.427418479,0.275683758,3.592675787,4.152138642,1.215385082,2.881646492,4.369781183,3.416970924,2.636492646,2.71651241,0.957472796,4.984533548,9.20383189,3.960380844,2.691625442,2.869590605,3.185675041,5.143608824,1.207896873,3.639733602,1.481011325,1.791726714,2.718178002,3.235170872
152,7.863,73,Cycloserine,C08057,80.1,HMDB0014405,Organoheterocyclic compounds,Azolines,Isoxazolines,0.88268675,2.743867932,0.206720836,1.901412363,4.029341337,0.614303057,1.878920189,2.856787071,0.479956573,1.661900556,0.373325225,0.077784843,1.609751507,2.426962238,1.363410024,0.751597242,2.722834335,2.443659882,0.844798198,1.622194315,0.806356756,2.556240588,0.512734459,2.798384927,2.096734998,0.801675335,2.181298363,1.276518933,2.105752245,0.324657759,2.19211625,3.287170445,0.938238947,0.211571743,3.4794243,0.931457226,0.889097481,1.972165422,2.683216255,2.48192176,1.158653311,1.729387478,1.330433444,0.693400025,1.797515726,0.724526348,0.290092324,0.326038582,0.319962945,3.756658804,0.784538507,1.249619175,1.041829886,1.250407687,1.182242915,2.408657714,1.154168128,4.965197669,0.62243032,0.321513647,0.75581588,0.841177476,4.323398001,0.283845443,0.439190395,2.340134965,1.428661136,1.211364487,0.164748453,0.823417061,0.239419264,0.759154671,0.329471889,0.282566906,0.392727448,1.211362245,0.140838425,0.652853287,1.161580084,1.806048482,0.487557121,2.75468181,1.308175164,2.119876265,1.158367564,0.660036418,1.406604602,0.501419853,0.444860933,0.500132148,1.240959111,0.432592922,1.328842474,0.43226132,2.11400089,1.358358826,0.45082906,0.576254823,1.382547687,0.678838083,0.963010841,1.224832372,2.65446996,0.654730444,1.363492513,0.74892243,0.743665596,0.933887248,0.288905047,1.023556367,0.559763331,0.903912419,0.731284448,0.511687543,1.838625268,0.853499143,0.365958791,0.537840006,0.076619508,0.672669948,0.528322687,1.819243961,1.075351211,0.952667245,0.986049216,0.826208177,1.092062712,0.222464913,2.284749622,1.930105948,0.812953981,1.255223681,1.220899627,0.878063493,1.469673641,1.250150851,0.534892506,0.825433644,0.368082175,1.212668223,0.895730311,0.771117993,0.832145745,0.566995228,0.578416311,1.354419212,0.917965658,0.24075672,1.895139121,0.549023106
156,7.928,83,Agmatine,C00179,68.9,HMDB0001432,Organic nitrogen compounds,Organonitrogen compounds,Guanidines,0.490596883,0.614391841,0.852721229,0.437884716,0.666413011,0.289547236,0.439660574,0.397732943,0.646600448,0.556577211,0.705211882,0.611178128,0.516529674,0.488629076,0.324178344,0.34717787,0.778395596,0.637139244,0.223457205,0.359100043,0.73823952,0.427804478,0.807574319,0.624330393,0.510168353,0.659654867,0.713210792,0.253069943,0.497713924,0.821071579,0.868842439,0.747790181,0.516044708,0.486401645,0.876274239,0.696555267,0.895897594,1.134837183,0.837426165,0.577186391,0.362862052,0.505030644,0.542137696,0.350832439,0.229790033,0.364504107,0.714666701,0.838912167,0.709376602,0.595482372,0.769441178,1.131073432,1.475247633,1.301229017,1.499686241,0.966155273,1.329113106,0.532026554,0.583737244,0.548901693,2.626614222,0.675760631,0.950820071,1.292541538,0.480712911,0.548262484,1.1830428,1.15340712,1.603463852,1.71014159,0.774912901,1.028591782,0.536449403,0.554240843,0.724869599,1.276555385,0.992228701,0.743728251,0.605074268,0.565033393,0.916821774,1.404936307,0.721766985,0.582287655,0.836290959,1.304386531,0.851277047,1.036538474,0.782254377,1.431396547,0.971823688,0.479284066,0.115844604,0.972069602,0.974351926,0.412493736,0.707270211,0.679775285,0.391914148,0.840096501,1.211029543,1.613098756,0.745077594,0.728035647,1.41759794,1.281870587,1.185451958,0.657795884,0.64629496,0.689889017,1.324544803,1.224655447,1.11633272,0.928428008,0.486243064,0.885045357,1.038119136,1.294167691,0.670540738,0.697883484,0.965493179,0.82798746,0.709677888,0.363506519,0.79858333,0.743401349,1.252388962,0.425485318,1.129114148,0.563878084,0.551588311,1.100421889,0.548535833,0.808855405,1.221987353,1.102123607,0.509519402,1.208575268,1.537295286,1.161423858,1.239195759,1.151025369,2.119577935,1.072143105,0.828224462,0.975691075,0.955032536,0.824809691,1.107619006,1.390365287
167,8.026,162,Benzylamine,C15562,70.1,HMDB0033871,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines,0.047858019,0.043593298,0.047639342,0.099040143,0.057245263,0.041764762,0.045098534,0.035174674,0.03595407,0.054701658,0.04173912,0.034945025,0.050924595,0.038202551,0.04197163,0.036704408,0.046954973,0.043584512,0.026404083,0.03142962,0.050654944,0.037356112,0.053531205,0.055618638,0.045749388,0.048871529,0.042340494,0.032672616,0.061279651,0.054872917,0.062281946,0.062710551,0.048183635,0.034277715,0.083638326,0.047800643,0.054395091,0.105770201,0.061343494,0.059039934,0.049114605,0.030163215,0.034872379,0.027021657,0.035045804,0.048152584,0.039015001,0.049509472,0.043722899,0.060412686,0.074660171,0.088119557,0.079676211,0.107530514,0.108992127,0.11123434,0.064315292,0.097838453,0.068300266,0.036404655,0.070155095,0.10461205,0.063146681,0.042933406,0.074091549,0.059391016,0.124292974,0.096451087,0.073663955,0.04916625,0.030888907,0.061852764,0.030204542,0.040539643,0.03887715,0.066188086,0.04811851,0.058043245,0.071409218,0.085899832,0.047080009,0.066592512,0.05161794,0.073849432,0.047946603,0.056976807,0.120309966,0.064087313,0.035633921,0.049753398,0.080004802,0.035672661,0.085227996,0.039451602,0.120840028,0.081533643,0.041943528,0.058449558,0.070795694,0.07010481,0.059286882,0.079344185,0.102338397,0.061102511,0.069302793,0.066993578,0.079710035,0.04749243,0.049353308,0.07473658,0.054775327,0.077693567,0.075132279,0.064847013,0.061016152,0.070930402,0.042124734,0.04388535,0.044174099,0.089130283,0.069838815,0.0382224,0.08878266,0.065500282,0.072288916,0.072617727,0.082662237,0.036986343,0.106938835,0.047913949,0.060054315,0.08610182,0.064945875,0.065367866,0.068623334,0.064898717,0.060820009,0.056062908,0.055148375,0.066483653,0.067587729,0.077927486,0.058672077,0.055511494,0.04859652,0.080295774,0.086128217,0.047410949,0.128256243,0.055376589
170,8.063,187,Octanol,C00756,76.6,HMDB0001183,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,1.24595466,1.145314642,1.631519409,1.088974373,0.957612391,1.219788308,0.952718957,0.915167419,1.428917369,1.055723421,1.380457803,1.324147235,1.015031685,0.845138199,0.720600156,1.193861928,1.250967912,0.992218634,0.843362756,0.850751054,1.296061769,0.887110087,1.559310657,1.041548171,1.039747097,1.133531809,1.266608219,0.818493299,1.09741555,1.687590174,1.192585818,1.173334341,1.276056816,1.347975266,1.142560116,1.364889216,2.484489713,1.650080109,1.164033982,1.064707515,0.995740854,1.039783384,1.037573173,0.934739587,0.729818336,0.878115867,1.715195189,1.654810141,1.442131432,1.061195723,1.193497973,1.652050981,1.717251181,1.72642451,1.513739659,1.275823078,1.507387706,1.088133401,0.956883694,1.099377377,3.19370852,1.158043634,1.197351685,1.662282653,0.866422353,0.96054434,1.3195324,1.955383587,2.233228831,2.560719358,1.71275921,1.555180205,1.310436412,1.200694211,1.296598252,1.446993526,1.723430138,1.409072092,1.18433237,1.19543421,2.032907238,1.30540173,1.527834804,1.089097662,1.366853489,2.284102122,1.463708141,1.626596923,1.253292551,2.095847332,1.470421481,1.310831132,0.00712301,1.486053943,1.228978974,1.112814456,1.27825934,1.235833072,0.853614677,1.293035408,1.56475478,2.638476509,1.041057353,1.471347334,1.892363688,2.210786465,1.741807644,1.293521722,1.196170068,0.950389639,1.847703498,1.577347376,1.868565092,1.936182105,1.037498517,1.688081749,1.965654856,2.043628516,1.257574228,1.102898499,1.307511065,1.784154956,1.714858538,1.484159303,1.870037741,1.322720039,1.419580311,0.871310401,1.744317887,1.689262926,1.2780023,1.445583164,1.221601398,1.509151525,1.511068219,1.857394291,1.251324823,1.666606066,3.257767254,1.989445175,1.924035583,1.282746354,2.303328258,1.81454655,1.873125819,1.415915728,1.350480586,1.622959614,1.365520048,2.129566913
173,8.078,103,Phenylethanol,C05853,79.8,HMDB0033944,Benzenoids,Benzene and substituted derivatives,,12.55802216,13.36992426,13.99127073,8.772457726,14.09406232,12.63109487,10.73629959,11.41992107,16.21542471,12.06559059,12.72447986,13.1230299,12.42835955,11.7006048,11.72804341,12.59423142,12.91509942,12.42796128,12.59855295,11.94406492,13.06394007,12.60422426,11.83640663,11.43433595,11.01737044,12.4306045,12.1640576,13.75002352,10.0356804,15.60113629,12.04649687,11.41724384,12.95509628,13.64006184,9.130734068,13.58594763,10.9115647,9.68990786,12.34934066,11.17377072,12.79734171,11.61111385,12.21879587,11.85953853,12.91346423,12.13524689,12.40620218,11.85940439,14.97082469,12.69291759,11.83395651,8.54749417,10.19209567,9.349887116,7.524331657,12.54910385,11.02511021,12.3134873,11.18075828,12.13917366,13.09732516,10.88663094,5.64848062,11.46666849,10.5825441,8.28839033,11.75067179,11.61820147,11.99649984,12.59286075,7.175390518,12.8274561,11.9495558,11.74824506,16.69085304,10.0034671,10.94049822,9.697091165,9.559882606,9.785135817,11.65064895,12.92910664,10.41815674,11.09357114,4.96356909,8.670853818,9.131507403,13.84399457,9.96003994,11.78597634,7.157365286,10.84772191,0.010242923,11.18989383,12.2295486,10.96467869,11.82256814,10.3603041,4.50113768,9.840541371,15.80718392,12.07630333,10.77415561,11.10917325,10.26494271,13.60339638,11.32379067,10.50843356,10.23779095,9.091915884,12.87729486,11.38183271,10.61245412,11.25717808,12.0199035,11.30892869,10.38992822,11.3996681,9.816468574,10.54205797,8.432758649,9.419089961,10.7711179,9.232496712,10.8266396,12.64673874,13.55920546,11.30659152,11.55665175,8.074442985,10.39375716,9.680625656,9.288341257,10.38232025,9.496952967,11.55437247,9.907049273,11.63591952,10.0661609,9.066245683,11.46537574,12.56226271,10.31214661,11.13333813,11.01188834,10.99676782,11.11237508,12.90016604,10.5703005,10.11905911
174,8.08,73,Sarcosine,C00213,92.1,HMDB0000271,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",169.5785823,184.1981456,181.1958848,119.3568523,202.1932355,173.2482633,152.8078982,161.6816404,225.793734,167.9735827,171.310285,12.6294404,179.1577883,164.6292225,167.6299003,173.9512189,173.4520938,177.7538583,184.1996224,8.814427895,173.0284033,177.4278721,153.3328736,159.0462262,153.0502331,169.9750236,158.8031061,20.77113727,134.2998516,202.3650975,165.3768553,154.5894984,175.8233608,182.4555711,120.8151339,183.4062044,104.8648177,112.9999955,173.4493106,158.0942201,182.7159508,159.613212,169.6251833,168.6804137,19.97931889,182.6100489,156.0723219,144.9302927,197.4379308,178.7483576,159.945422,87.97467337,123.1046621,106.8047852,195.3823282,173.4585425,138.7612096,176.5871033,156.0768666,166.9350077,121.6235074,142.7831661,192.4483812,139.3401553,153.2412522,110.5311353,162.2775728,137.6972687,132.555331,132.1564051,69.24482315,165.5411498,159.2061314,159.8865517,235.1575603,126.266878,130.7274058,120.757081,125.1767973,134.1908185,132.9705537,179.5531987,127.4310955,150.3788594,119.2101969,79.85156539,114.4889598,181.5583481,127.0356042,135.5710364,143.160795,143.2256941,4.068241847,137.7353253,172.5839707,157.9181877,158.95185,135.1296677,11.91511299,129.8222035,205.6940899,117.8900157,14.96557858,140.0458594,116.7807028,158.04781,137.2625495,137.3234382,134.7793787,126.1420545,155.3218082,148.6855974,124.8582416,126.5688228,166.1574931,137.6876402,112.8636015,127.7226992,124.7886243,139.5533432,104.0523892,106.0522073,131.0955961,115.0030798,123.5239478,166.3033959,185.0559531,163.3374455,138.5017093,85.83652602,133.1895924,125.3295511,121.9613277,128.6409443,118.5251497,138.7645882,126.9766405,145.5360769,69.22993272,88.6513752,133.8147019,167.1591403,103.5577144,131.3846249,128.9989296,140.4918141,146.1981021,167.5057064,140.3449311,107.8560479
178,8.084,147,L-alanine,C00041,93.5,HMDB0000161,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",45.85583294,50.16913143,50.03243364,32.28008627,52.98150906,47.02378472,39.66469506,43.29415621,59.44578843,45.01908328,47.98682941,47.56984481,47.3463961,43.66264709,13.96069709,46.5799232,47.15304531,47.6003384,48.0550554,46.70256935,46.27268351,15.62224877,42.58646864,43.67231063,41.18239962,45.45367783,42.94886393,14.98042968,36.67990556,55.08323115,44.0380778,42.07615105,46.88495989,49.32992562,33.5269891,49.66244059,26.46023336,32.17867666,45.90999341,42.21565228,48.31590814,44.21373263,45.07543749,44.91443436,32.36195263,46.83449,41.9317512,39.92841225,53.49565033,48.56909733,43.51176219,23.84562585,33.98058986,29.83910136,52.4795061,45.65587737,38.78120881,45.04405356,41.24957458,44.96433305,31.97422148,38.08027501,49.96126379,37.95527375,40.78876089,30.98074041,43.51442987,37.1310781,33.76727149,33.10012515,17.32855076,45.70274865,42.06757527,43.49400422,62.97356169,34.80227712,34.70355948,33.07613813,34.99560213,35.89909437,34.93613903,48.58689829,35.50367955,41.82457747,33.27782279,19.75365981,31.69608914,49.9172957,34.67110251,35.69183145,39.8284102,39.51592594,0.550993502,36.96734996,46.19345979,41.61655015,44.12865241,36.75092143,52.62252065,35.49482491,55.52038726,29.58596318,40.87406368,38.11842273,30.82932917,41.17702471,38.27754004,37.1618221,37.39486479,34.17055928,41.82785524,40.13023402,34.85811867,32.87425727,44.38391544,37.5673104,28.0836225,31.94743921,33.51678717,37.95222227,28.56207889,26.50187353,34.80602131,30.70056758,33.0664911,44.94589661,49.57367906,42.96786381,37.89734286,21.62457165,37.13521802,34.89860266,33.81098384,34.70320045,33.13642421,37.62232407,33.99661479,39.72205409,16.25678167,22.48148668,35.29858721,46.19274946,27.87360932,35.72280882,33.10916382,39.41840618,39.95550825,45.47261151,39.30230236,28.2829481
181,8.091,75,Ethanol,C00469,71.5,HMDB0000108,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,24.67947722,25.50272882,27.66857491,17.71437227,11.41497935,24.84480649,20.42846144,21.82320118,31.38570516,23.47847222,25.53352846,25.08130934,23.68720822,21.99334101,22.3186046,25.15398879,25.42762568,23.55578747,24.48313506,23.46585071,24.95707903,14.56505093,24.02525508,22.12769792,21.0194449,24.08836151,23.75323417,25.67267121,20.12994926,30.15507148,23.03000899,21.73882658,25.29947609,26.5471939,18.43078999,26.71738384,22.1911074,18.84269225,23.78127169,21.51011299,24.91480017,23.01543528,23.65821401,23.31222328,11.67448234,23.52608707,25.05422344,23.96718769,28.69506241,24.21493661,23.51095887,16.95382553,20.15637588,18.39710501,28.14871337,24.29670455,21.80506015,24.06391653,21.85795251,24.15294152,26.06049779,21.21146027,25.94278018,22.99213058,20.43193667,16.27993463,23.1858746,22.78892772,24.61779383,26.15646559,16.00704062,25.85744429,24.01736878,23.40309173,32.50590374,19.64667068,21.88618259,20.24089457,19.2935902,19.79653952,23.37729466,25.78319301,20.66351788,21.87325948,18.47003898,18.57891593,17.81836604,15.71383486,20.03082107,24.07185646,22.599052,21.64164638,0.536197912,22.28230402,23.51098589,21.62646238,23.5211321,20.34465277,26.49428242,19.84187914,30.71615446,24.57813499,20.98628709,22.38569665,20.88867848,27.76615216,21.92810927,21.35158785,20.37817475,18.1878883,25.23755685,22.72732676,20.89568602,23.09872071,23.03410148,22.8085359,21.51895273,23.32708246,19.47104421,20.21033029,16.55572641,20.28834282,21.79552509,18.57556273,21.84512977,24.99568014,26.36341265,22.21279553,22.94659751,17.24835886,20.46808038,19.42078882,18.8193525,20.86380426,18.73297979,22.86130674,19.74694818,23.10482661,21.85855635,18.51379945,23.01100392,24.54715502,20.23880267,22.5141607,22.67521811,21.32662904,21.79372408,25.52821583,21.18538129,19.76432215
183,8.111,174,Butylamine,NA,94.1,HMDB0031321,Organic nitrogen compounds,Organonitrogen compounds,Amines,0.23931798,1.214355023,0.278402667,0.253983819,1.289123355,0.189455302,0.918294128,1.036516869,0.203992894,1.037158774,0.332136674,0.218888451,1.087293982,1.055428591,1.01881642,0.202347126,0.300469612,1.130782005,1.053340863,1.05019721,0.253551649,1.096896388,0.2982997,0.261151968,0.962686498,0.235296565,0.283900733,0.500289716,0.285249475,0.276848446,0.224612814,0.254535952,0.222764097,0.232980488,0.298210014,0.258351405,0.379314389,0.377219095,1.099968239,0.22826169,1.115956923,1.082994601,1.06889561,0.193871212,0.491839144,1.027706844,0.272276009,0.285659524,0.217927732,1.141513056,0.295149209,0.386092984,0.409847503,0.373034822,0.358366549,0.250771099,0.36638111,0.996107741,0.766191115,0.249149208,0.64583144,0.313560578,1.169288344,0.365932401,0.987166649,0.25619224,0.336353892,0.387892486,0.394811263,0.399080317,0.204997648,0.408212242,0.26585138,0.250581204,1.477860829,0.335153448,0.272405495,0.324057486,0.320325992,0.24459366,0.294891649,0.378637616,0.345474815,0.269573485,0.289396729,0.411295198,0.259969559,0.382705831,0.260960368,0.429432232,0.316586694,0.248962886,0.006358455,0.332643978,1.139242863,0.163256391,0.340736864,0.263529675,1.127928588,0.318023475,0.417289857,0.409009108,0.955547496,0.307404113,0.41650791,0.376561289,0.381425249,0.300501209,0.305151121,0.224304899,0.310111776,0.354502444,0.396987086,0.370198131,0.261662633,0.402933918,0.37619394,0.370885862,0.285288686,0.262458545,0.292632846,0.265775037,0.322342162,0.293001644,0.348023773,0.296982294,0.314075599,1.007245792,0.395470217,0.240493039,0.254442319,0.351020868,0.28309121,0.364097702,0.375871792,0.282724386,0.274696703,0.493679807,0.58170564,0.363557062,0.299137436,0.403572478,0.477134046,0.365409174,0.327584829,0.349062408,0.291407035,0.364530716,0.315403431,0.499907433
